,driver,year,GP,fp1,fp1+,fp2,fp2+,fp3,fp3+,q1,q1+,q2,q2+,q3,q3+,r
806,RÃ¤ikkÃ¶nen,2017,Singapore,103.73400000000001,1.2450000000000045,102.83500000000001,1.983000000000004,102.708,0.8789999999999907,103.328,1.318000000000012,100.525,0.19300000000001205,100.069,0.578000000000003,20.0
807,Ricciardo,2017,Singapore,102.489,0.0,100.852,0.0,102.517,0.6879999999999882,102.063,0.05300000000001148,100.38499999999999,0.05299999999999727,99.84,0.34900000000000375,2.0
808,Verstappen,2017,Singapore,102.61,0.12099999999999511,101.408,0.5559999999999974,101.82900000000001,0.0,102.00999999999999,0.0,100.332,0.0,99.814,0.3229999999999933,19.0
809,Perez,2017,Singapore,103.423,0.9339999999999975,102.826,1.9739999999999895,103.00999999999999,1.1809999999999832,103.594,1.5840000000000032,102.24600000000001,1.9140000000000157,,,5.0
810,Ocon,2017,Singapore,105.053,2.563999999999993,103.054,2.201999999999998,103.10900000000001,1.2800000000000011,103.626,1.6160000000000139,102.75999999999999,2.4279999999999973,,,10.0
811,Sainz,2017,Singapore,,,103.23599999999999,2.383999999999986,103.356,1.5269999999999868,102.176,0.16600000000001103,101.826,1.4939999999999998,102.056,2.5649999999999977,4.0
812,Hulkenberg,2017,Singapore,104.101,1.6119999999999948,102.44800000000001,1.5960000000000036,102.549,0.7199999999999989,102.586,0.5760000000000076,101.277,0.9450000000000074,101.013,1.5220000000000056,14.0
813,Massa,2017,Singapore,105.084,2.594999999999999,103.836,2.9839999999999947,103.72399999999999,1.8949999999999818,104.01400000000001,2.004000000000019,,,,,11.0
814,Stroll,2017,Singapore,107.19,4.700999999999993,104.301,3.448999999999998,104.223,2.3939999999999912,104.72800000000001,2.7180000000000177,,,,,8.0
815,Grosjean,2017,Singapore,106.456,3.9669999999999987,104.928,4.075999999999993,104.295,2.465999999999994,103.62700000000001,1.6170000000000186,103.88300000000001,3.551000000000016,,,9.0
816,Magnussen,2017,Singapore,,,104.417,3.5649999999999977,104.041,2.211999999999989,103.756,1.7460000000000093,,,,,13.0
817,Alonso,2017,Singapore,103.759,1.269999999999996,102.788,1.9359999999999928,102.38300000000001,0.554000000000002,102.086,0.07600000000000762,101.44200000000001,1.1100000000000136,101.179,1.6880000000000024,17.0
818,Vandoorne,2017,Singapore,104.34,1.850999999999999,102.501,1.649000000000001,102.439,0.6099999999999852,102.22200000000001,0.2120000000000175,101.227,0.8950000000000102,101.398,1.9069999999999965,7.0
819,Palmer,2017,Singapore,104.961,2.471999999999994,103.795,2.942999999999998,103.368,1.5389999999999873,102.47200000000001,0.4620000000000175,102.107,1.7750000000000057,,,6.0
820,Wehrlein,2017,Singapore,107.886,5.396999999999991,105.673,4.820999999999998,105.75999999999999,3.930999999999983,105.059,3.0490000000000066,,,,,12.0
821,Kvyat,2017,Singapore,104.22,1.7309999999999945,103.608,2.7560000000000002,103.574,1.7449999999999903,102.544,0.534000000000006,102.338,2.0060000000000002,,,16.0
822,Ericsson,2017,Singapore,107.699,5.209999999999994,105.721,4.869,106.339,4.509999999999991,105.57,3.5600000000000023,,,,,15.0
823,Gasly,2017,Singapore,,,,,,,,,,,,,
824,Giovinazzi,2017,Singapore,106.782,4.292999999999992,,,,,,,,,,,
825,Hartley,2017,Singapore,,,,,,,,,,,,,
826,Hamilton,2017,Malaysia,111.518,2.5559999999999974,92.67699999999999,1.4159999999999968,92.539,0.659000000000006,91.605,0.0,90.977,0.1740000000000066,90.076,0.0,2.0
827,Vettel,2017,Malaysia,111.009,2.046999999999997,91.261,0.0,92.042,0.16200000000000614,,,,,,,4.0
828,Bottas,2017,Malaysia,112.007,3.0450000000000017,92.72,1.4590000000000032,92.32900000000001,0.4490000000000123,92.25399999999999,0.6489999999999867,90.803,0.0,90.758,0.6820000000000022,5.0
829,RÃ¤ikkÃ¶nen,2017,Malaysia,110.73400000000001,1.7720000000000056,91.865,0.6039999999999992,91.88,0.0,92.259,0.6539999999999964,90.926,0.12300000000000466,90.121,0.045000000000001705,20.0
830,Ricciardo,2017,Malaysia,109.719,0.7569999999999908,92.09899999999999,0.8379999999999939,92.09100000000001,0.21100000000001273,92.416,0.8109999999999928,91.061,0.2580000000000098,90.595,0.5190000000000055,3.0
831,Verstappen,2017,Malaysia,108.962,0.0,92.10900000000001,0.8480000000000132,92.57900000000001,0.6990000000000123,91.92,0.3149999999999977,90.931,0.1280000000000001,90.541,0.4650000000000034,1.0
832,Perez,2017,Malaysia,114.669,5.706999999999994,92.862,1.600999999999999,93.209,1.3290000000000077,92.768,1.1629999999999967,91.48400000000001,0.6810000000000116,91.658,1.5820000000000078,6.0
833,Ocon,2017,Malaysia,113.896,4.9339999999999975,93.096,1.835000000000008,93.28999999999999,1.4099999999999966,92.527,0.921999999999997,91.651,0.847999999999999,91.47800000000001,1.4020000000000152,10.0
834,Sainz,2017,Malaysia,,,94.104,2.8430000000000035,93.924,2.044000000000011,92.65,1.0450000000000017,92.402,1.5990000000000038,,,19.0
835,Hulkenberg,2017,Malaysia,,,93.06,1.7990000000000066,93.87100000000001,1.9910000000000139,92.586,0.9809999999999945,91.77799999999999,0.9749999999999943,91.607,1.531000000000006,16.0
836,Massa,2017,Malaysia,,,93.394,2.1330000000000098,93.24000000000001,1.3600000000000136,92.267,0.6619999999999919,92.03399999999999,1.2309999999999945,,,9.0
837,Stroll,2017,Malaysia,112.295,3.3329999999999984,93.818,2.557000000000002,93.538,1.6580000000000013,93.0,1.394999999999996,92.307,1.5040000000000049,,,8.0
838,Grosjean,2017,Malaysia,116.211,7.248999999999995,94.118,2.8569999999999993,94.914,3.034000000000006,93.30799999999999,1.7029999999999887,,,,,13.0
839,Magnussen,2017,Malaysia,,,94.343,3.082000000000008,93.787,1.9070000000000107,93.434,1.8289999999999935,,,,,12.0
840,Alonso,2017,Malaysia,110.59700000000001,1.6350000000000051,92.564,1.3029999999999973,93.53,1.6500000000000057,93.049,1.4440000000000026,92.00999999999999,1.2069999999999936,91.70400000000001,1.6280000000000143,11.0
841,Vandoorne,2017,Malaysia,113.771,4.8089999999999975,93.673,2.412000000000006,93.321,1.4410000000000025,92.838,1.2329999999999899,91.848,1.0450000000000017,91.582,1.5060000000000002,7.0
842,Palmer,2017,Malaysia,113.625,4.662999999999997,93.381,2.1200000000000045,94.475,2.594999999999999,92.576,0.9709999999999894,92.1,1.296999999999997,,,15.0
843,Wehrlein,2017,Malaysia,115.652,6.689999999999998,95.24600000000001,3.9850000000000136,95.045,3.1650000000000063,93.483,1.8780000000000001,,,,,17.0
844,Kvyat,2017,Malaysia,,,,,,,,,,,,,
845,Ericsson,2017,Malaysia,,,95.697,4.436000000000007,94.936,3.0560000000000116,93.97,2.364999999999995,,,,,18.0
846,Gasly,2017,Malaysia,112.38,3.417999999999992,94.043,2.7820000000000107,94.206,2.3260000000000076,92.547,0.9419999999999931,92.55799999999999,1.7549999999999955,,,14.0
847,Giovinazzi,2017,Malaysia,116.339,7.376999999999995,,,,,,,,,,,
848,Hartley,2017,Malaysia,,,,,,,,,,,,,
849,Hamilton,2017,Japan,89.377,0.21099999999999852,108.719,0.0,89.069,0.013999999999995794,89.047,0.0,87.819,0.0,87.319,0.0,1.0
850,Vettel,2017,Japan,89.166,0.0,,,89.379,0.32399999999999807,89.352,0.3050000000000068,88.225,0.4059999999999917,87.791,0.4719999999999942,19.0
851,Bottas,2017,Japan,90.151,0.9849999999999994,,,89.055,0.0,89.332,0.2849999999999966,88.543,0.7240000000000038,87.651,0.33199999999999363,4.0
852,RÃ¤ikkÃ¶nen,2017,Japan,89.638,0.4720000000000084,,,93.962,4.9069999999999965,89.163,0.11599999999999966,89.07900000000001,1.2600000000000051,88.498,1.179000000000002,5.0
853,Ricciardo,2017,Japan,89.541,0.375,,,90.018,0.9629999999999939,89.475,0.42799999999999727,88.935,1.1159999999999997,88.306,0.9869999999999948,3.0
854,Verstappen,2017,Japan,90.762,1.5960000000000036,,,89.91,0.8549999999999898,89.181,0.13400000000000034,88.747,0.9279999999999973,88.332,1.012999999999991,2.0
855,Perez,2017,Japan,91.53,2.3640000000000043,111.345,2.6260000000000048,90.563,1.5079999999999956,89.696,0.6490000000000009,89.343,1.524000000000001,89.26,1.9410000000000025,7.0
856,Ocon,2017,Japan,90.899,1.733000000000004,109.518,0.7990000000000066,90.10900000000001,1.054000000000002,90.115,1.0679999999999978,89.199,1.3799999999999955,89.111,1.7920000000000016,6.0
857,Sainz,2017,Japan,92.25200000000001,3.0860000000000127,,,90.799,1.7439999999999998,90.565,1.5180000000000007,90.413,2.593999999999994,,,20.0
858,Hulkenberg,2017,Japan,90.974,1.808000000000007,,,90.315,1.259999999999991,90.252,1.2049999999999983,89.879,2.0600000000000023,,,17.0
859,Massa,2017,Japan,91.912,2.7460000000000093,112.146,3.4270000000000067,90.764,1.708999999999989,90.352,1.3050000000000068,89.687,1.867999999999995,89.48,2.1610000000000014,10.0
860,Stroll,2017,Japan,91.602,2.436000000000007,112.343,3.6240000000000094,91.011,1.9559999999999889,91.40899999999999,2.3619999999999948,,,,,16.0
861,Grosjean,2017,Japan,91.032,1.8659999999999997,,,91.459,2.4039999999999964,90.849,1.8020000000000067,,,,,9.0
862,Magnussen,2017,Japan,91.21600000000001,2.0500000000000114,,,90.982,1.9269999999999925,90.774,1.7270000000000039,89.97200000000001,2.153000000000006,,,8.0
863,Alonso,2017,Japan,91.235,2.0690000000000026,,,90.424,1.3689999999999998,90.525,1.4780000000000086,89.749,1.9299999999999926,90.687,3.367999999999995,11.0
864,Vandoorne,2017,Japan,91.202,2.0360000000000014,,,90.77,1.7149999999999892,90.654,1.6069999999999993,89.77799999999999,1.958999999999989,,,14.0
865,Palmer,2017,Japan,91.757,2.591000000000008,,,90.764,1.708999999999989,90.51599999999999,1.468999999999994,90.02199999999999,2.2029999999999887,,,12.0
866,Wehrlein,2017,Japan,92.89699999999999,3.7309999999999945,,,92.69800000000001,3.6430000000000007,91.885,2.838000000000008,,,,,15.0
867,Kvyat,2017,Japan,,,,,,,,,,,,,
868,Ericsson,2017,Japan,93.39699999999999,4.2309999999999945,,,92.57900000000001,3.524000000000001,91.59700000000001,2.5500000000000114,,,,,18.0
869,Gasly,2017,Japan,92.501,3.335000000000008,,,91.35300000000001,2.298000000000002,91.31700000000001,2.2700000000000102,,,,,13.0
870,Giovinazzi,2017,Japan,,,,,,,,,,,,,
871,Hartley,2017,Japan,,,,,,,,,,,,,
872,Hamilton,2017,United States,96.33500000000001,0.0,94.668,0.0,94.47800000000001,0.0,94.822,0.0,93.437,0.0,93.108,0.0,1.0
873,Vettel,2017,United States,96.928,0.5929999999999893,95.19200000000001,0.5240000000000009,94.57,0.09199999999998454,95.42,0.597999999999999,94.10300000000001,0.666000000000011,93.34700000000001,0.23900000000000432,2.0
874,Bottas,2017,United States,96.979,0.6439999999999912,95.279,0.61099999999999,94.69200000000001,0.21399999999999864,95.309,0.48699999999999477,93.769,0.33200000000000784,93.568,0.45999999999999375,5.0
875,RÃ¤ikkÃ¶nen,2017,United States,97.598,1.262999999999991,95.51400000000001,0.8460000000000036,94.755,0.2769999999999868,95.649,0.8269999999999982,93.84,0.4030000000000058,93.577,0.4689999999999941,3.0
876,Ricciardo,2017,United States,99.366,3.0309999999999917,95.463,0.7949999999999875,95.723,1.2449999999999903,95.991,1.168999999999997,94.495,1.058000000000007,93.577,0.4689999999999941,18.0
877,Verstappen,2017,United States,97.339,1.0039999999999907,95.065,0.39699999999999136,95.10300000000001,0.625,94.899,0.07699999999999818,94.71600000000001,1.2790000000000106,93.658,0.5499999999999972,4.0
878,Perez,2017,United States,97.86099999999999,1.525999999999982,96.481,1.8129999999999882,95.80199999999999,1.3239999999999839,96.358,1.5360000000000014,94.789,1.3520000000000039,95.148,2.039999999999992,8.0
879,Ocon,2017,United States,97.80799999999999,1.4729999999999848,96.49000000000001,1.8220000000000027,95.965,1.4869999999999948,95.84899999999999,1.0269999999999868,95.113,1.676000000000002,94.64699999999999,1.5389999999999873,6.0
880,Sainz,2017,United States,98.093,1.7579999999999956,96.529,1.86099999999999,95.65,1.171999999999997,95.517,0.6949999999999932,94.899,1.4620000000000033,94.852,1.7439999999999998,7.0
881,Hulkenberg,2017,United States,98.904,2.5689999999999884,96.53399999999999,1.8659999999999854,95.608,1.1299999999999955,95.74000000000001,0.9180000000000064,,,,,20.0
882,Massa,2017,United States,97.57,1.2349999999999852,96.46000000000001,1.7920000000000016,95.346,0.867999999999995,95.60300000000001,0.7810000000000059,95.155,1.7180000000000035,,,9.0
883,Stroll,2017,United States,98.53399999999999,2.198999999999984,97.788,3.1199999999999903,96.118,1.6399999999999864,96.868,2.0459999999999923,,,,,11.0
884,Grosjean,2017,United States,99.336,3.0009999999999906,98.387,3.718999999999994,97.89099999999999,3.4129999999999825,96.83500000000001,2.0130000000000052,95.87,2.433000000000007,,,14.0
885,Magnussen,2017,United States,98.408,2.0729999999999933,97.285,2.6169999999999902,97.271,2.792999999999992,97.394,2.5720000000000027,,,,,16.0
886,Alonso,2017,United States,,,96.304,1.6359999999999957,96.239,1.7609999999999957,95.712,0.8900000000000006,95.04599999999999,1.6089999999999947,95.007,1.899000000000001,17.0
887,Vandoorne,2017,United States,97.352,1.016999999999996,97.463,2.7949999999999875,96.59899999999999,2.120999999999981,96.286,1.4639999999999986,95.64099999999999,2.2039999999999935,,,12.0
888,Palmer,2017,United States,,,,,,,,,,,,,
889,Wehrlein,2017,United States,,,98.16499999999999,3.4969999999999857,97.807,3.3289999999999935,97.179,2.3569999999999993,,,,,19.0
890,Kvyat,2017,United States,,,96.761,2.0929999999999893,98.5,4.021999999999991,96.07300000000001,1.2510000000000048,95.529,2.0919999999999987,,,10.0
891,Ericsson,2017,United States,100.44800000000001,4.1129999999999995,98.262,3.593999999999994,97.319,2.840999999999994,96.842,2.019999999999996,,,,,15.0
892,Gasly,2017,United States,,,,,,,,,,,,,
893,Giovinazzi,2017,United States,,,,,,,,,,,,,
894,Hartley,2017,United States,99.267,2.931999999999988,97.987,3.3189999999999884,96.818,2.339999999999989,96.88900000000001,2.0670000000000073,,,,,13.0
895,Hamilton,2017,Mexico,78.28999999999999,0.465999999999994,77.932,0.13100000000000023,77.188,0.07500000000000284,77.518,0.0,77.035,0.5109999999999957,76.934,0.44599999999999795,9.0
896,Vettel,2017,Mexico,78.586,0.7620000000000005,78.051,0.25,77.23,0.11700000000000443,77.66499999999999,0.14699999999999136,76.87,0.34600000000000364,76.488,0.0,4.0
897,Bottas,2017,Mexico,77.824,0.0,78.299,0.49800000000000466,77.283,0.1700000000000017,77.578,0.060000000000002274,77.161,0.6370000000000005,76.958,0.46999999999999886,2.0
898,RÃ¤ikkÃ¶nen,2017,Mexico,79.008,1.1839999999999975,78.142,0.340999999999994,77.517,0.40399999999999636,78.148,0.6299999999999955,77.53399999999999,1.009999999999991,77.238,0.75,3.0
899,Ricciardo,2017,Mexico,78.42099999999999,0.5969999999999942,77.801,0.0,77.361,0.24800000000000466,78.208,0.6899999999999977,77.631,1.1069999999999993,77.447,0.9590000000000032,20.0
900,Verstappen,2017,Mexico,78.395,0.570999999999998,77.964,0.1629999999999967,77.113,0.0,77.63,0.11199999999999477,76.524,0.0,76.574,0.08599999999999852,1.0
901,Perez,2017,Mexico,79.24,1.4159999999999968,78.72800000000001,0.9270000000000067,78.03999999999999,0.9269999999999925,78.02,0.5019999999999953,77.868,1.343999999999994,77.807,1.3190000000000026,7.0
902,Ocon,2017,Mexico,,,78.822,1.0210000000000008,78.16499999999999,1.0519999999999925,78.336,0.8179999999999978,77.827,1.3029999999999973,77.437,0.9489999999999981,5.0
903,Sainz,2017,Mexico,79.554,1.730000000000004,79.06,1.2590000000000003,78.208,1.0949999999999989,78.405,0.8870000000000005,77.753,1.2289999999999992,77.794,1.3059999999999974,16.0
904,Hulkenberg,2017,Mexico,79.55199999999999,1.7279999999999944,78.775,0.9740000000000038,78.38,1.266999999999996,78.322,0.804000000000002,77.792,1.2680000000000007,77.46600000000001,0.9780000000000086,19.0
905,Massa,2017,Mexico,79.443,1.6189999999999998,79.206,1.4050000000000011,78.69,1.5769999999999982,78.57,1.0519999999999925,78.099,1.5750000000000028,,,11.0
906,Stroll,2017,Mexico,79.77199999999999,1.9479999999999933,79.524,1.722999999999999,79.066,1.953000000000003,78.902,1.3840000000000003,79.15899999999999,2.634999999999991,,,6.0
907,Grosjean,2017,Mexico,,,85.526,7.724999999999994,79.586,2.472999999999999,79.473,1.9549999999999983,,,,,15.0
908,Magnussen,2017,Mexico,80.644,2.8200000000000074,80.318,2.516999999999996,79.205,2.0919999999999987,79.443,1.9249999999999972,,,,,8.0
909,Alonso,2017,Mexico,79.346,1.5220000000000056,78.508,0.7069999999999936,79.565,2.451999999999998,77.71000000000001,0.19200000000000728,,,,,10.0
910,Vandoorne,2017,Mexico,,,79.844,2.042999999999992,80.03,2.9170000000000016,78.578,1.0600000000000023,,,,,12.0
911,Palmer,2017,Mexico,,,,,,,,,,,,,
912,Wehrlein,2017,Mexico,80.971,3.1470000000000056,80.306,2.5049999999999955,79.826,2.712999999999994,79.333,1.8149999999999977,,,,,14.0
913,Kvyat,2017,Mexico,,,,,,,,,,,,,
914,Ericsson,2017,Mexico,,,80.362,2.560999999999993,79.331,2.2180000000000035,79.176,1.6580000000000013,,,,,17.0
915,Gasly,2017,Mexico,,,81.745,3.9440000000000026,,,,,,,,,13.0
916,Giovinazzi,2017,Mexico,81.269,3.4450000000000074,,,,,,,,,,,
917,Hartley,2017,Mexico,81.747,3.923000000000002,79.423,1.6219999999999999,78.602,1.4890000000000043,78.68299999999999,1.164999999999992,,,,,18.0
918,Hamilton,2017,Brazil,69.202,0.0,69.515,0.0,69.284,0.0030000000000001137,,,,,,,4.0
919,Vettel,2017,Brazil,69.984,0.7819999999999965,69.875,0.35999999999999943,69.339,0.057999999999992724,69.643,0.23799999999999955,68.494,0.0,68.36,0.0379999999999967,1.0
920,Bottas,2017,Brazil,69.32900000000001,0.12700000000000955,69.563,0.04800000000000182,69.281,0.0,69.452,0.046999999999997044,68.638,0.14400000000000546,68.322,0.0,2.0
921,RÃ¤ikkÃ¶nen,2017,Brazil,69.744,0.5420000000000016,70.117,0.6020000000000039,69.326,0.044999999999987494,69.405,0.0,69.116,0.6219999999999999,68.538,0.21599999999999397,3.0
922,Ricciardo,2017,Brazil,69.828,0.6260000000000048,69.743,0.22799999999999443,70.244,0.9629999999999939,69.828,0.4230000000000018,69.533,1.0390000000000015,69.33,1.0079999999999956,6.0
923,Verstappen,2017,Brazil,69.75,0.5480000000000018,69.886,0.3709999999999951,70.495,1.2139999999999986,69.82,0.41499999999999204,69.05,0.5559999999999974,68.925,0.6029999999999944,5.0
924,Perez,2017,Brazil,,,70.695,1.1799999999999926,70.322,1.0409999999999968,70.145,0.7399999999999949,69.76,1.2660000000000053,69.598,1.2759999999999962,9.0
925,Ocon,2017,Brazil,70.45400000000001,1.2520000000000095,70.306,0.7909999999999968,70.357,1.0759999999999934,70.168,0.7630000000000052,69.83,1.3359999999999985,,,18.0
926,Sainz,2017,Brazil,71.467,2.2650000000000006,70.685,1.1700000000000017,70.599,1.3179999999999978,70.227,0.8220000000000027,69.768,1.274000000000001,69.805,1.483000000000004,11.0
927,Hulkenberg,2017,Brazil,71.608,2.406000000000006,70.396,0.8810000000000002,70.743,1.461999999999989,70.078,0.6730000000000018,69.726,1.2319999999999993,69.703,1.3810000000000002,10.0
928,Massa,2017,Brazil,70.102,0.9000000000000057,70.373,0.8580000000000041,70.67099999999999,1.3899999999999864,69.789,0.38400000000000034,69.612,1.117999999999995,69.841,1.5189999999999912,7.0
929,Stroll,2017,Brazil,70.632,1.4300000000000068,71.064,1.5489999999999924,,,70.776,1.3709999999999951,,,,,16.0
